variant,variant_name,epoch,train_loss,val_auc
ab010,casgnet_only_grn,105,0.2063725598255314,0.9285723576049992
ab010,casgnet_only_grn,106,0.2617503513275355,0.9240674046517202
ab010,casgnet_only_grn,107,0.22051856649727242,0.940883276281842
ab010,casgnet_only_grn,108,0.23189570637929857,0.9416161312942439
ab010,casgnet_only_grn,109,0.20363960692836522,0.9412225057404756
ab010,casgnet_only_grn,110,0.1851814624519774,0.937802345602139
ab010,casgnet_only_grn,111,0.181540723418226,0.9395954195284287
ab010,casgnet_only_grn,112,0.20700638228072477,0.9335794437216804
ab010,casgnet_only_grn,113,0.17144574579053679,0.9391269938497642
ab010,casgnet_only_grn,114,0.17656739193618082,0.9464514430637531
ab010,casgnet_only_grn,115,0.1184817359336754,0.9552295027071419
ab010,casgnet_only_grn,116,0.12544826857646785,0.9467540429836158
ab010,casgnet_only_grn,117,0.22204429817142188,0.9325577473600344
ab010,casgnet_only_grn,118,0.15756054310660597,0.9453479620208537
ab010,casgnet_only_grn,119,0.18759004847203867,0.9294608641485755
ab010,casgnet_only_grn,120,0.18947586830620022,0.94330538273619
ab010,casgnet_only_grn,121,0.20094053460278327,0.9383860833167643
ab010,casgnet_only_grn,122,0.1588419477744039,0.941619898672461
ab010,casgnet_only_grn,123,0.12972279506835488,0.9497542863600366
ab010,casgnet_only_grn,124,0.13711092496836788,0.9371018942468872
ab010,casgnet_only_grn,125,0.11272224954658595,0.9461834261722724
ab010,casgnet_only_grn,126,0.1278908967037109,0.9479553397132234
ab010,casgnet_only_grn,127,0.15558278909350765,0.9439170217088231
ab010,casgnet_only_grn,128,0.14154647044451016,0.9389018749873163
ab010,casgnet_only_grn,129,0.13841057450154434,0.9442720126009395
ab010,casgnet_only_grn,130,0.16042486983559243,0.935000509461085
ab010,casgnet_only_grn,131,0.1901704054438162,0.948501683551447
ab010,casgnet_only_grn,132,0.19322916529218884,0.9397045694199511
ab010,casgnet_only_grn,133,0.1513393325922141,0.9432905331185883
ab010,casgnet_only_grn,134,0.15162083357392808,0.9444900973087463
ab010,casgnet_only_grn,135,0.17884116838219946,0.9427570620632041
ab010,casgnet_only_grn,136,0.12829684344793257,0.9367143870087967
ab010,casgnet_only_grn,137,0.1658626149517492,0.9473633535843593
ab010,casgnet_only_grn,138,0.166225696052228,0.9459753179853195
ab010,casgnet_only_grn,139,0.1303318867637395,0.9532847511813466
ab010,casgnet_only_grn,140,0.10931465283162056,0.9316515297346616
ab010,casgnet_only_grn,141,0.14195056051123703,0.9490043626502429
ab010,casgnet_only_grn,142,0.14115593461061415,0.9436217261613604
ab010,casgnet_only_grn,143,0.11387842425579976,0.9483120811376798
ab010,casgnet_only_grn,144,0.18925559294238165,0.9440462261604283
ab010,casgnet_only_grn,145,0.14374391804702033,0.9328708876109049
ab010,casgnet_only_grn,146,0.14701456309659058,0.9275933839175738
ab010,casgnet_only_grn,147,0.11029497879154,0.9376555915041764
ab010,casgnet_only_grn,148,0.11102878238524977,0.9397015670831469
ab010,casgnet_only_grn,149,0.10172567113029655,0.9386870168684666
ab010,casgnet_only_grn,150,0.12692425346992847,0.9342734283684033
ab010,casgnet_only_grn,151,0.10085075432198758,0.9284671042815303
ab010,casgnet_only_grn,152,0.16489287130579586,0.9022947808685061
ab010,casgnet_only_grn,153,0.11742491381123787,0.9434243205426023
ab010,casgnet_only_grn,154,0.1268496956357191,0.9380407859731508
ab010,casgnet_only_grn,155,0.1038413103602476,0.9490477199236412
ab010,casgnet_only_grn,156,0.11042028555446569,0.9292660349641456
ab010,casgnet_only_grn,157,0.11662127167004441,0.9331570177215538
ab010,casgnet_only_grn,158,0.10252846837654908,0.9267152628288436
ab010,casgnet_only_grn,159,0.10556560348544103,0.9097420209005879
ab010,casgnet_only_grn,160,0.1115527862123471,0.9388671176854827
ab010,casgnet_only_grn,161,0.12406950384666031,0.9331466167504008
ab010,casgnet_only_grn,162,0.10084646613088821,0.9172499329011209
ab010,casgnet_only_grn,163,0.15333324314889343,0.9174690198472687
ab010,casgnet_only_grn,164,0.15840402687703167,0.9131614940326127
ab010,casgnet_only_grn,165,0.14257929322452467,0.9309954420581587
ab010,casgnet_only_grn,166,0.10638832758361669,0.9221890711245668
ab010,casgnet_only_grn,167,0.13638751108122965,0.9322601072530612
ab010,casgnet_only_grn,168,0.12935698956287095,0.9162150888700447
ab010,casgnet_only_grn,169,0.16711733737383017,0.9251798190435846
ab010,casgnet_only_grn,170,0.1530143105581097,0.917108976848749
ab010,casgnet_only_grn,171,0.1317931774316133,0.9262295673246578
ab010,casgnet_only_grn,172,0.11887817063219441,0.9326480357852647
ab010,casgnet_only_grn,173,0.08543320981599166,0.9297814221692274
ab010,casgnet_only_grn,174,0.07646515658091578,0.9374816542422925
ab010,casgnet_only_grn,175,0.07561429785014062,0.9361164406767817
ab010,casgnet_only_grn,176,0.10199153452518478,0.9419424852658995
ab010,casgnet_only_grn,177,0.07548998846291632,0.9422506287321868
ab010,casgnet_only_grn,178,0.07979796044932919,0.9276631102959338
ab010,casgnet_only_grn,179,0.08432490827091065,0.9313411101863736
ab010,casgnet_only_grn,180,0.14944946658050481,0.9284376307984962
ab010,casgnet_only_grn,181,0.1658475445751977,0.9265461949334021
ab010,casgnet_only_grn,182,0.13833230794985993,0.9301140567958923
ab010,casgnet_only_grn,183,0.08024242541902171,0.933250838177044
ab010,casgnet_only_grn,184,0.1103417079972128,0.9220072701274111
ab010,casgnet_only_grn,185,0.11808287420852696,0.9332715594032227
ab010,casgnet_only_grn,186,0.09875847108940738,0.9449435080674485
ab010,casgnet_only_grn,187,0.0834350531473666,0.9358517664047036
ab010,casgnet_only_grn,188,0.10935283596745374,0.9286298106903491
ab010,casgnet_only_grn,189,0.08952832681242606,0.9305946682258996
ab010,casgnet_only_grn,190,0.07585724339392418,0.9250897227098133
ab010,casgnet_only_grn,191,0.11011376557815528,0.9495436322599689
ab010,casgnet_only_grn,192,0.09326920425575519,0.9383034577721995
ab010,casgnet_only_grn,193,0.08833574250214637,0.9383336456042333
ab010,casgnet_only_grn,194,0.07528388582897992,0.9348419009031526
ab010,casgnet_only_grn,195,0.07703868184346521,0.9398307838893339
ab010,casgnet_only_grn,196,0.0978087031061169,0.9379362897180573
ab010,casgnet_only_grn,197,0.09356998548864312,0.9371303182246266
ab010,casgnet_only_grn,198,0.10723451325227254,0.9510609905045373
ab010,casgnet_only_grn,199,0.1487272618062102,0.9384163499607278
ab010,casgnet_only_grn,200,0.11991870886813602,0.947489713908059
