variant,variant_name,epoch,train_loss,val_auc
ab110,casgnet_no_skunit,1,1.9254143026683241,0.5333484230043455
ab110,casgnet_no_skunit,2,1.7609829432426518,0.6321842970642698
ab110,casgnet_no_skunit,3,1.6802620148629992,0.7003930059344311
ab110,casgnet_no_skunit,4,1.6493528615436164,0.7025241929936981
ab110,casgnet_no_skunit,5,1.5556018868746602,0.6959588105475839
ab110,casgnet_no_skunit,6,1.4964653431865935,0.7243095049165472
ab110,casgnet_no_skunit,7,1.4500618799172782,0.7809504260414297
ab110,casgnet_no_skunit,8,1.411466347150262,0.7913117907698222
ab110,casgnet_no_skunit,9,1.3892146203716356,0.8296150705922064
ab110,casgnet_no_skunit,10,1.2874689340879029,0.8301298663972875
ab110,casgnet_no_skunit,11,1.2365114303492235,0.8696380111114601
ab110,casgnet_no_skunit,12,1.1721055796695705,0.8818968755429905
ab110,casgnet_no_skunit,13,1.1508752100430295,0.836695978283135
ab110,casgnet_no_skunit,14,1.1359695623234471,0.8621160562543126
ab110,casgnet_no_skunit,15,1.1022770419195564,0.9121996661020229
ab110,casgnet_no_skunit,16,1.038932585673108,0.9009242862916488
ab110,casgnet_no_skunit,17,1.0431731236858162,0.8967282708248986
ab110,casgnet_no_skunit,18,0.9882595968332739,0.9034055178184176
ab110,casgnet_no_skunit,19,0.9611959345953313,0.8821936386987245
ab110,casgnet_no_skunit,20,0.9892738281026824,0.9068882709770328
ab110,casgnet_no_skunit,21,0.9305131473500996,0.9117446909919982
ab110,casgnet_no_skunit,22,0.9470444861597261,0.9000245403686814
ab110,casgnet_no_skunit,23,0.8493257328885887,0.911203669871094
ab110,casgnet_no_skunit,24,0.8705373573216943,0.9173937742400797
ab110,casgnet_no_skunit,25,0.8377466579254343,0.8989349877211816
ab110,casgnet_no_skunit,26,0.8304348923760243,0.9180533237175974
ab110,casgnet_no_skunit,27,0.7869999505786183,0.9039150967100131
ab110,casgnet_no_skunit,28,0.800240940725559,0.9317430110004473
ab110,casgnet_no_skunit,29,0.8340364775841717,0.9125458730226953
ab110,casgnet_no_skunit,30,0.8183265088982116,0.9207625468406834
ab110,casgnet_no_skunit,31,0.8044638279263735,0.9079481622236855
ab110,casgnet_no_skunit,32,0.7718928756846162,0.9454753630994432
ab110,casgnet_no_skunit,33,0.7457195029327751,0.9319010975531513
ab110,casgnet_no_skunit,34,0.7147272327696889,0.9153618359216916
ab110,casgnet_no_skunit,35,0.6838240634978033,0.9250302087481769
ab110,casgnet_no_skunit,36,0.7196342045636747,0.9124320572360665
ab110,casgnet_no_skunit,37,0.6927545177778375,0.906965820976208
ab110,casgnet_no_skunit,38,0.6698714007945917,0.9272230596837145
ab110,casgnet_no_skunit,39,0.6377284050850587,0.9081405621323195
ab110,casgnet_no_skunit,40,0.6399902574834835,0.9231951924091831
ab110,casgnet_no_skunit,41,0.622057226368544,0.9344010837985646
ab110,casgnet_no_skunit,42,0.6185235904554406,0.897023149324326
ab110,casgnet_no_skunit,43,0.6320193228733123,0.9272151304261724
ab110,casgnet_no_skunit,44,0.6238670501188432,0.9397531634568753
ab110,casgnet_no_skunit,45,0.5349538576473517,0.9386823521165547
ab110,casgnet_no_skunit,46,0.5247825922666902,0.9237217013184479
ab110,casgnet_no_skunit,47,0.5706754280085731,0.929961234662972
ab110,casgnet_no_skunit,48,0.5621739601484973,0.9423215792569609
ab110,casgnet_no_skunit,49,0.5052606453366388,0.9364739867754006
ab110,casgnet_no_skunit,50,0.5510062801823541,0.9185008509484547
ab110,casgnet_no_skunit,51,0.5208639062500691,0.9076654924880782
ab110,casgnet_no_skunit,52,0.43631163760750086,0.9348839885648267
ab110,casgnet_no_skunit,53,0.47920443144580854,0.920548513162221
ab110,casgnet_no_skunit,54,0.5015178109969679,0.9172276239026841
ab110,casgnet_no_skunit,55,0.48921758989804615,0.9431626027003018
ab110,casgnet_no_skunit,56,0.48544876983858853,0.9296520349590496
ab110,casgnet_no_skunit,57,0.46381307949634454,0.9221793986455145
ab110,casgnet_no_skunit,58,0.4289734405976584,0.9259609018127488
ab110,casgnet_no_skunit,59,0.3920678729674497,0.9415340358660337
ab110,casgnet_no_skunit,60,0.39748863856093586,0.9233061246945506
ab110,casgnet_no_skunit,61,0.4198336705871025,0.9347332120386607
ab110,casgnet_no_skunit,62,0.4012374092787684,0.928158090457069
ab110,casgnet_no_skunit,63,0.4030582078331486,0.9078006983924521
ab110,casgnet_no_skunit,64,0.3902369076150174,0.9170650338160654
ab110,casgnet_no_skunit,65,0.39876813595200045,0.9283096024014477
ab110,casgnet_no_skunit,66,0.3917519920410092,0.9382299231108882
ab110,casgnet_no_skunit,67,0.3681912240274565,0.9287728607285602
ab110,casgnet_no_skunit,68,0.30779243094354547,0.935072544065164
ab110,casgnet_no_skunit,69,0.2750400693950089,0.9285833439822249
ab110,casgnet_no_skunit,70,0.3414307035712483,0.9289752206308508
ab110,casgnet_no_skunit,71,0.3214819270609659,0.934189613016195
ab110,casgnet_no_skunit,72,0.3636116907809411,0.9472378111356179
ab110,casgnet_no_skunit,73,0.3338664479652561,0.9427250073351846
ab110,casgnet_no_skunit,74,0.32709340727803793,0.9405311799130073
ab110,casgnet_no_skunit,75,0.30767451897173653,0.9450350813411196
ab110,casgnet_no_skunit,76,0.3361657953521167,0.936323182281334
ab110,casgnet_no_skunit,77,0.33252697446090324,0.9055430587638045
ab110,casgnet_no_skunit,78,0.35401091558366693,0.9264307622698228
ab110,casgnet_no_skunit,79,0.30959319485973824,0.9446082351371403
ab110,casgnet_no_skunit,80,0.26911930561928465,0.9005420682072759
ab110,casgnet_no_skunit,81,0.3297097984121706,0.9214263575365066
ab110,casgnet_no_skunit,82,0.3046143917036574,0.9179066300735949
ab110,casgnet_no_skunit,83,0.3079267759302988,0.9270012504408146
ab110,casgnet_no_skunit,84,0.2948342024992401,0.9155693758994594
ab110,casgnet_no_skunit,85,0.2514595943710916,0.9229930770855407
ab110,casgnet_no_skunit,86,0.27185273066216986,0.9153452928983878
ab110,casgnet_no_skunit,87,0.2583278629241289,0.9336836555632331
ab110,casgnet_no_skunit,88,0.28860294356924204,0.9313897252708594
ab110,casgnet_no_skunit,89,0.20459750930995504,0.9434871055162664
ab110,casgnet_no_skunit,90,0.23470147520267776,0.9168088548940724
ab110,casgnet_no_skunit,91,0.24356893619884196,0.9229041210574114
ab110,casgnet_no_skunit,92,0.24889180554915108,0.9253823338351815
ab110,casgnet_no_skunit,93,0.26226742995231084,0.9344900201911058
ab110,casgnet_no_skunit,94,0.2453735940634701,0.9242553624969807
ab110,casgnet_no_skunit,95,0.18985386660145046,0.9412672519137179
ab110,casgnet_no_skunit,96,0.20315533757784973,0.9405788036392282
ab110,casgnet_no_skunit,97,0.191077653296175,0.9310165909105376
ab110,casgnet_no_skunit,98,0.252178502834174,0.9380607300851516
ab110,casgnet_no_skunit,99,0.1904600078399564,0.939452918112541
ab110,casgnet_no_skunit,100,0.1909512378661854,0.9361336616911567
ab110,casgnet_no_skunit,101,0.19719650918130277,0.9130168902532729
ab110,casgnet_no_skunit,102,0.2088900026837218,0.9418331359571689
ab110,casgnet_no_skunit,103,0.18778122287463797,0.9339944926043965
ab110,casgnet_no_skunit,104,0.20840615533804577,0.9275308220284167
ab110,casgnet_no_skunit,105,0.22721694474556764,0.9178175154214269
ab110,casgnet_no_skunit,106,0.18362986937219186,0.9308925752508479
ab110,casgnet_no_skunit,107,0.22967024271537081,0.9445483708595841
ab110,casgnet_no_skunit,108,0.2154179206084285,0.9138043997078947
ab110,casgnet_no_skunit,109,0.21297073600627256,0.9303848620731751
ab110,casgnet_no_skunit,110,0.18198291326460705,0.9270697316179142
ab110,casgnet_no_skunit,111,0.18068942646928518,0.9294536568791187
ab110,casgnet_no_skunit,112,0.17134863817648663,0.9456404540512124
ab110,casgnet_no_skunit,113,0.15812417499909787,0.9297545578124629
ab110,casgnet_no_skunit,114,0.12954209652359724,0.9318360846812096
ab110,casgnet_no_skunit,115,0.14417408635913967,0.9283977145831779
ab110,casgnet_no_skunit,116,0.174860551000648,0.950376452976116
ab110,casgnet_no_skunit,117,0.22524930833332213,0.9356148916726496
ab110,casgnet_no_skunit,118,0.20743124825100273,0.9342485205563227
ab110,casgnet_no_skunit,119,0.20582668145329874,0.9321180340660266
ab110,casgnet_no_skunit,120,0.15921872606179682,0.9391107809307803
ab110,casgnet_no_skunit,121,0.15355587302200469,0.9380233858976802
ab110,casgnet_no_skunit,122,0.1408289600527689,0.9398184933703576
ab110,casgnet_no_skunit,123,0.10139464466766296,0.9426975983191533
ab110,casgnet_no_skunit,124,0.1217318902149419,0.9400613129553772
ab110,casgnet_no_skunit,125,0.12880132943212053,0.9319696060176009
ab110,casgnet_no_skunit,126,0.1395631775313896,0.9327625710500426
