model,checkpoint,split,n_samples,class_counts,auc,sensitivity,specificity,npv,ppv,acc
resnet50,resnet50_ce_only,test,258,"{""0"": 58, ""1"": 12, ""2"": 40, ""3"": 93, ""4"": 16, ""5"": 22, ""6"": 17}",0.917(0.885-0.945),0.657(0.596-0.723),0.943(0.932-0.953),0.944(0.934-0.954),0.777(0.679-0.843),0.914(0.898-0.929)
