model,checkpoint,split,n_samples,class_counts,auc,sensitivity,specificity,npv,ppv,acc
resnet18,resnet18_ce_only,test,258,"{""0"": 58, ""1"": 12, ""2"": 40, ""3"": 93, ""4"": 16, ""5"": 22, ""6"": 17}",0.951(0.934-0.968),0.723(0.658-0.790),0.953(0.943-0.964),0.955(0.945-0.966),0.782(0.714-0.852),0.929(0.915-0.946)
