model,epoch,train_loss,val_auc
resnet50,55,1.1683585093018516,0.8335017845104605
resnet50,56,1.2163804548065682,0.8291117942191225
resnet50,57,1.2129369388874822,0.8471073647393595
resnet50,58,1.1161676101719082,0.8591902677262938
resnet50,59,1.2158538229646672,0.8496966155596034
resnet50,60,1.1561988862489763,0.8710672459946308
resnet50,61,1.124184627009531,0.7257148689305765
resnet50,62,1.1501439793981316,0.745158686085691
resnet50,63,1.1054866695001415,0.8287107150599695
resnet50,64,1.1536713067815156,0.8611410619565831
resnet50,65,1.1042260531205752,0.7962872311241996
resnet50,66,1.130836482790037,0.7813966302079095
resnet50,67,1.1014620801939463,0.8432387903383927
resnet50,68,1.0808971867198967,0.8433971152912012
resnet50,69,1.0716004475178276,0.860076084300775
resnet50,70,1.0802165034021485,0.7522908865471561
resnet50,71,1.0941562192431404,0.8682583715479579
resnet50,72,1.0585214842933222,0.851819837420723
resnet50,73,1.0624358116214325,0.8557849659330155
resnet50,74,1.0141256562331904,0.8281247391598775
resnet50,75,1.005872981323983,0.816555302837589
resnet50,76,1.0347754962481692,0.8863902034380312
resnet50,77,1.0838117498109079,0.8432475890623616
resnet50,78,1.0230470654185058,0.8629485935212061
resnet50,79,1.0237510783105765,0.8698778815149597
resnet50,80,0.994933530274864,0.782249695676466
resnet50,81,1.0184725827848666,0.8905249246511591
resnet50,82,0.9616234163754812,0.8449792396408907
resnet50,83,1.0115414542944785,0.8633413991359523
resnet50,84,0.9784571453659324,0.8723892226073009
resnet50,85,0.9293761250480955,0.8768011484301214
resnet50,86,0.9951623716314106,0.8502202955686504
resnet50,87,0.9385881739588785,0.8754692707695685
resnet50,88,0.9633370774502633,0.8520235822096363
resnet50,89,0.9872380262117191,0.8875522052449891
resnet50,90,0.9493888955927298,0.8652928652998415
resnet50,91,0.9955415147636423,0.8730513592822834
resnet50,92,0.9702435097015666,0.905123483972006
resnet50,93,0.9386702742162458,0.8598488544595494
resnet50,94,0.8961538537276237,0.8136397789085199
resnet50,95,0.9246486748947309,0.8607564907749001
resnet50,96,0.9061448992520966,0.9048641474903494
resnet50,97,0.9236736746259996,0.8132472037094463
resnet50,98,0.9292235103389754,0.8934095947148408
resnet50,99,0.8945273102336396,0.9028096226831757
resnet50,100,0.8743616931401058,0.9024763203521389
resnet50,101,0.8876510265365297,0.9083268596464252
resnet50,102,0.8471649997340756,0.8896031923397795
resnet50,103,0.9077752710682923,0.9056553218004629
resnet50,104,0.8362245975271209,0.9103805305155939
resnet50,105,0.8427995097507758,0.8964758636995008
resnet50,106,0.9124436377041015,0.8919802635596386
resnet50,107,0.8580383858289592,0.788163053915663
resnet50,108,0.9205615128625287,0.6197211351857242
resnet50,109,0.8248086586792305,0.887351066256554
resnet50,110,0.8615554694818789,0.8794506342388287
resnet50,111,0.8658135483003209,0.8703339057221476
resnet50,112,0.7993926067260264,0.8993518394446187
resnet50,113,0.8283403614317982,0.8683079524344702
resnet50,114,0.8145834716582903,0.9066235918857973
resnet50,115,0.8526201441578468,0.6204328867906409
resnet50,116,0.818139606275662,0.8907630448648061
resnet50,117,0.791845500972504,0.8944414676959452
resnet50,118,0.8063294986044972,0.8988421387258013
resnet50,119,0.7931781630464285,0.8931116834017475
resnet50,120,0.7828813296606802,0.8826786206229053
resnet50,121,0.8102583215808984,0.8771401333405
resnet50,122,0.8167216077500862,0.8676889650943899
resnet50,123,0.7332770480752998,0.907154378957417
resnet50,124,0.7793416665604088,0.8930491949974045
resnet50,125,0.8015891602588648,0.8802545605940304
resnet50,126,0.764456660094681,0.8989919406506307
resnet50,127,0.7405631691037674,0.9081364873303012
resnet50,128,0.7848300608852372,0.8887063335143836
resnet50,129,0.7118951748018529,0.8969055611894323
resnet50,130,0.766576998915402,0.8920228219497365
resnet50,131,0.7277479007822182,0.818834113484095
resnet50,132,0.7972532296497082,0.8980445502600701
resnet50,133,0.7194737568407783,0.9018579171435901
resnet50,134,0.7042050686618819,0.8304721665247384
resnet50,135,0.7525809021134141,0.9093478434255037
resnet50,136,0.7146402575138538,0.9015064130561418
resnet50,137,0.6550470465486387,0.8858373171871797
resnet50,138,0.7311271293890922,0.6826484098951766
resnet50,139,0.6765507136811969,0.8769751148873676
resnet50,140,0.7935055855243716,0.8850537639288787
resnet50,141,0.798052599332301,0.8870683953629444
resnet50,142,0.757806763358513,0.5860082866046261
resnet50,143,0.739854174226846,0.8914293141880077
resnet50,144,0.6766493950304278,0.9216054694921786
resnet50,145,0.6651127214023373,0.8772159859346245
resnet50,146,0.7483581878307789,0.8715977621420434
resnet50,147,0.6677501645968245,0.8724951308024974
resnet50,148,0.6781851529212279,0.9071977369942494
resnet50,149,0.6412504238443869,0.8911637096679826
resnet50,150,0.6409405136280957,0.8714825182365742
resnet50,151,0.6923221057085421,0.8703378167004214
resnet50,152,0.6785383669544905,0.9061197580865947
resnet50,153,0.7205323761708774,0.9009650819209318
resnet50,154,0.6635366558165832,0.8919679559563323
resnet50,155,0.6545889199283356,0.8766375101735395
resnet50,156,0.6199620280895647,0.8822183191587406
resnet50,157,0.6222069915586271,0.905191919810356
resnet50,158,0.6538064558198282,0.9221310188050406
resnet50,159,0.5746482102732894,0.6817971176633216
resnet50,160,0.6259000800343273,0.87798241195583
resnet50,161,0.6863158096450374,0.9089360463531777
resnet50,162,0.710851301042536,0.9020775486301277
resnet50,163,0.6733845379585524,0.8865052274104038
resnet50,164,0.5728235493523076,0.907148365384005
resnet50,165,0.5938995601328492,0.8927251224632942
resnet50,166,0.6523065838796526,0.8978190874391275
resnet50,167,0.6045871798322054,0.9137810990860459
resnet50,168,0.5566521858565051,0.8143685021692526
resnet50,169,0.6344997090511069,0.8646233699454606
resnet50,170,0.6116746162908069,0.8693101997718319
resnet50,171,0.6246814963613402,0.9029699099095857
resnet50,172,0.6055089005946538,0.8286183628082766
resnet50,173,0.5595188052792314,0.894978376996187
resnet50,174,0.5680299061558359,0.9122984791141793
resnet50,175,0.5990252815124065,0.8992306477110323
resnet50,176,0.5588236454024965,0.9211164686669784
resnet50,177,0.5421698532719952,0.9020727415030343
resnet50,178,0.555178962692852,0.9130273343323697
resnet50,179,0.5528478580734842,0.889057043453028
resnet50,180,0.566103013490739,0.8624564143675187
resnet50,181,0.5750177912459011,0.8949631507115491
resnet50,182,0.5556392957635035,0.8857760941750942
resnet50,183,0.5723880056305299,0.9121069948335299
resnet50,184,0.4732352619579531,0.8237930895898747
resnet50,185,0.5177770786895107,0.8785118436805259
resnet50,186,0.544676193533818,0.9004691641633631
resnet50,187,0.5084068464571374,0.8871964132107896
resnet50,188,0.5335222172075647,0.820944427689532
resnet50,189,0.5702588725722743,0.9091223338415302
resnet50,190,0.5218789716250071,0.9215146125855339
resnet50,191,0.5434906017507086,0.9205166476781816
resnet50,192,0.5126438533440142,0.8739429464702312
resnet50,193,0.47618403775556817,0.9177637654994214
resnet50,194,0.5018204303213426,0.8968150175466179
resnet50,195,0.5022115531243806,0.9211223596171837
resnet50,196,0.4758831511720098,0.9134927921876544
resnet50,197,0.49105263223694084,0.8824923007411763
resnet50,198,0.4902499033401038,0.9117650963280275
resnet50,199,0.460540197079662,0.884732694556636
resnet50,200,0.48053570747806884,0.9036499718128672
