model,epoch,train_loss,val_auc
starnet,1,1.9504936394271575,0.46584320010512276
starnet,2,1.8909368769538704,0.6062441993504316
starnet,3,1.8392930337114415,0.5658898351491306
starnet,4,1.755866442716021,0.5807048998504498
starnet,5,1.69605699796297,0.5845393219692012
starnet,6,1.6758781395430156,0.6250963268488947
starnet,7,1.656546858021376,0.6406054439645671
starnet,8,1.6542102936812564,0.6791317767634423
starnet,9,1.6091321847694775,0.6526025839658555
starnet,10,1.6092937199715682,0.7040310970848542
starnet,11,1.5521076037599038,0.695152811292532
starnet,12,1.5358964214854132,0.7139251527655512
starnet,13,1.462354682754406,0.6782970045418345
starnet,14,1.4516455574978966,0.6611164805781685
starnet,15,1.4676493075558303,0.732092258125557
starnet,16,1.4314232364350838,0.7254200226774905
starnet,17,1.3884328976183662,0.7700611783341833
starnet,18,1.3765986602757894,0.8213162505215754
starnet,19,1.3227573846016345,0.7829494422812237
starnet,20,1.3392894214830295,0.8231218018637303
starnet,21,1.28632882420778,0.8292662335730357
starnet,22,1.2784471832512372,0.8153999352869972
starnet,23,1.2604482490277262,0.856170360913134
starnet,24,1.282432394809976,0.7395690804158289
starnet,25,1.2139258680930327,0.8544903118925855
starnet,26,1.2297781063075233,0.8673688825684794
starnet,27,1.191966035685292,0.8595755423868247
starnet,28,1.1325077303068485,0.8650353655863229
starnet,29,1.152201602053441,0.791016782333216
starnet,30,1.1463292196518837,0.852197732710336
starnet,31,1.1131115677273316,0.8423555285842991
starnet,32,1.0971663668302345,0.8616000577776052
starnet,33,1.1299118220590423,0.8635767208782389
starnet,34,1.0661646186658356,0.8643629683225457
starnet,35,1.0872312056572504,0.8721522953401829
starnet,36,1.0385541500314728,0.8783492077387614
starnet,37,1.0474505067878235,0.8324820202221586
starnet,38,1.1103073188853063,0.8522649218878138
starnet,39,1.0331513633630245,0.8764976119436304
starnet,40,1.0063200649795256,0.8770421681472484
starnet,41,1.0117610047320837,0.9095122096159984
starnet,42,0.933734475344024,0.8836171961286569
starnet,43,0.9886392037169637,0.8829526593833075
starnet,44,0.9900319742351159,0.868875918462277
starnet,45,0.9267531621873163,0.8902185385095744
starnet,46,0.9479244651207734,0.8748665509568164
starnet,47,0.9668592899067123,0.8839758697016249
starnet,48,0.9571805924932114,0.8987692608823571
starnet,49,0.9067076058525804,0.8917729638335377
starnet,50,0.9401142359930298,0.8905652071859679
starnet,51,0.8997116889108075,0.9078147864722556
starnet,52,0.8389919058692757,0.9076634069536917
starnet,53,0.9079621083342411,0.8903574285950032
starnet,54,0.8837976775641033,0.882065151261841
starnet,55,0.8392919736978373,0.9243005698857526
starnet,56,0.8603328089662283,0.9060718201610766
starnet,57,0.842003770630955,0.8902511092407687
starnet,58,0.8140305167084293,0.8786880567796399
starnet,59,0.8349516163113897,0.9118193432187919
starnet,60,0.8088045787466162,0.904412237340816
starnet,61,0.7749377512816784,0.9049501710909489
starnet,62,0.769628279603146,0.9108332404841938
starnet,63,0.7614918714984622,0.9013936678523959
starnet,64,0.8148320844291347,0.9082046267595932
starnet,65,0.7612895672945407,0.8882226753516923
starnet,66,0.7324782226715502,0.9133101527243949
starnet,67,0.715528649429648,0.9180833894605396
starnet,68,0.8019345591813146,0.9141970658604263
starnet,69,0.7782387792417023,0.8767786150990621
starnet,70,0.7970297922558893,0.9146865602145011
starnet,71,0.7150157321204035,0.9219933156258573
starnet,72,0.6670173198811539,0.9184997942064757
starnet,73,0.666183566155566,0.9126774405204767
starnet,74,0.6537670050225298,0.9015764856671604
starnet,75,0.7524773295164396,0.8912504535785482
starnet,76,0.6393696785835938,0.9097556189941242
starnet,77,0.697225369935444,0.8747800742095813
starnet,78,0.6679771174423945,0.9226498647065832
starnet,79,0.6449268080644642,0.9186050855024198
starnet,80,0.6681638163737997,0.8667130703005362
starnet,81,0.6384092010692463,0.9050138327868904
starnet,82,0.6160078462127897,0.9033149565239089
starnet,83,0.628838423653017,0.9037145541682482
starnet,84,0.559178715448184,0.9161216042332574
starnet,85,0.6549008002614802,0.9244899227334279
starnet,86,0.6531503211315923,0.9009237224172179
starnet,87,0.5944275740978945,0.9098324730477728
starnet,88,0.5959688567425,0.8940927952811492
starnet,89,0.5467680327423519,0.9253413829261633
starnet,90,0.5467779962806564,0.8991365253811745
starnet,91,0.5866574448397421,0.8970040659663386
starnet,92,0.5478482406734702,0.922207372465637
starnet,93,0.5629375220711182,0.9016751196711189
starnet,94,0.5536029509597866,0.9169690075036662
starnet,95,0.5260448138733969,0.9076609864217023
starnet,96,0.5267527451417414,0.883622245345257
starnet,97,0.5015961550113232,0.9199200274157799
starnet,98,0.524112555891527,0.9074217232335757
starnet,99,0.5512117200651272,0.907497299291648
starnet,100,0.5619221950181287,0.8960117044332445
starnet,101,0.4642415746992546,0.9259994288900423
starnet,102,0.4690291126617045,0.9084680769062972
starnet,103,0.5026446560754995,0.9102997686628217
starnet,104,0.45139196759541445,0.9043773557083092
starnet,105,0.4860636407129727,0.9063650275438151
starnet,106,0.4398906683533557,0.9054928529092171
starnet,107,0.5148357457792514,0.9042260424486094
starnet,108,0.4885500766543629,0.8967346469582091
starnet,109,0.4673972691356489,0.896413424940212
starnet,110,0.42465759639429385,0.9029623489978948
starnet,111,0.4188177498243974,0.8880937789569124
starnet,112,0.45556814628861064,0.9086083941077587
starnet,113,0.45359287205162324,0.9014952005551297
starnet,114,0.40972698417877546,0.8850098543014938
starnet,115,0.4204079565581999,0.922995257796048
starnet,116,0.3697476719199389,0.9059605686699663
starnet,117,0.36017575302802757,0.9092751728933898
starnet,118,0.4780274345590065,0.9049234770240293
starnet,119,0.37844567800747325,0.8875837123945834
starnet,120,0.39288416206477206,0.8981204013863009
starnet,121,0.3607397029857152,0.9002989318072531
starnet,122,0.43677927106079634,0.9000699192937972
starnet,123,0.35684760049686504,0.8928425424169841
starnet,124,0.3547440244938697,0.8835731899831012
starnet,125,0.3125441847290435,0.9061896366614343
starnet,126,0.42083311160022013,0.8697173278534461
starnet,127,0.389206987885428,0.9002502967641084
starnet,128,0.4068623270358625,0.904861569800009
starnet,129,0.324439298042486,0.9175901362866554
starnet,130,0.3170389487027259,0.9092130267711758
starnet,131,0.3205855289975179,0.9015186779795
starnet,132,0.31505218308207783,0.8962491959173854
starnet,133,0.3538109228392418,0.8983798285199064
starnet,134,0.3453630532516645,0.9142635461469564
starnet,135,0.4063446303903697,0.91684338865047
starnet,136,0.31995423866123573,0.8923654308707948
starnet,137,0.3122317025615453,0.9188457495363677
starnet,138,0.32495045870434675,0.9114870518798399
starnet,139,0.34458982153594564,0.9058564853521068
starnet,140,0.3018175611234258,0.8996647744158922
starnet,141,0.2799883850808598,0.8921857997257957
starnet,142,0.2664759954655559,0.9074016559865095
starnet,143,0.29112392617221045,0.9150041501246019
starnet,144,0.3040912094536104,0.9043459548703618
starnet,145,0.3199384565160703,0.900244998081605
starnet,146,0.3409035426572379,0.9117989900643687
starnet,147,0.3454527294463214,0.9334968024229436
starnet,148,0.2895078711184719,0.8871090445338982
starnet,149,0.2560838909035569,0.9039898256930134
starnet,150,0.23575853225657104,0.9112302327488339
starnet,151,0.3032075828896213,0.9194706916376004
starnet,152,0.2640899824758203,0.9051063905778408
starnet,153,0.2835450414725466,0.9122915969338374
starnet,154,0.20470872027091727,0.9288299101310695
starnet,155,0.25773150037942666,0.911708707675688
starnet,156,0.2645860810475413,0.9105936267296082
starnet,157,0.249910089449083,0.8920941010149007
starnet,158,0.3075977711611404,0.8830170806113212
starnet,159,0.3116513448256204,0.8946667629934033
starnet,160,0.2951949351839047,0.9162500439762465
starnet,161,0.24861020548999382,0.9022293066406987
starnet,162,0.26312462685335386,0.9111146875763917
starnet,163,0.2402408222597097,0.9097552613352801
starnet,164,0.2553125725221001,0.9029947363549248
starnet,165,0.23507890741557638,0.9114168972237578
starnet,166,0.21074199689096076,0.9058257168496807
starnet,167,0.2012842792222238,0.8996401273491912
starnet,168,0.23758746609900627,0.8935875018536802
starnet,169,0.2418703347336685,0.9188925249243064
starnet,170,0.23792626706049727,0.8971139526116217
starnet,171,0.2422552438243882,0.9037928796997073
starnet,172,0.2396390470973833,0.9002152072735002
starnet,173,0.1931299487234456,0.9175964980473064
starnet,174,0.17337864753312743,0.9078088288076815
starnet,175,0.21598895205088203,0.9269860584031603
starnet,176,0.2407927008028916,0.9130340010573844
