model,epoch,train_loss,val_auc
googlenet,44,1.2733265890574714,0.7470690822388172
googlenet,45,1.2847994130253073,0.8104808183343684
googlenet,46,1.264687277295765,0.7928056183572422
googlenet,47,1.2774564726648918,0.5668125865546924
googlenet,48,1.2745227608088274,0.751975562513734
googlenet,49,1.2915112287776749,0.8088467625039292
googlenet,50,1.2388152078207497,0.7914354890271829
googlenet,51,1.2984583305938684,0.7759937117563341
googlenet,52,1.2161511562414136,0.8205694098538616
googlenet,53,1.2701327097574102,0.7568948275527427
googlenet,54,1.2941470606335685,0.816876386954548
googlenet,55,1.2062267474875088,0.8469325943639553
googlenet,56,1.1555629596204033,0.6124242832537707
googlenet,57,1.1660540441839773,0.7893932635873255
googlenet,58,1.1857568761839365,0.8297746594488727
googlenet,59,1.20189130421283,0.8358041728391987
googlenet,60,1.1404629418013035,0.8347302131853362
googlenet,61,1.1508880983071965,0.8367712134603441
googlenet,62,1.1143295294700688,0.8488084259258548
googlenet,63,1.1185302084403963,0.6077941272900215
googlenet,64,1.1547882941577345,0.8419663331679698
googlenet,65,1.1092870313094523,0.8520836347935499
googlenet,66,1.1386611576678525,0.8228584800856895
googlenet,67,1.12427687055383,0.8183363933883209
googlenet,68,1.160597510303318,0.8714047299439364
googlenet,69,1.0827200005799351,0.8680314168693058
googlenet,70,1.074370496379452,0.8470006823618105
googlenet,71,1.105254086568071,0.8580097110792639
googlenet,72,1.0872344483224847,0.8658383934212243
googlenet,73,1.082530571266883,0.851085690460051
googlenet,74,1.1187312213301803,0.8311745854001121
googlenet,75,1.0570816876517275,0.844380000048764
googlenet,76,1.0730058307814512,0.8921807223174473
googlenet,77,1.0122863306642584,0.884528433893504
googlenet,78,1.02026565292057,0.8281904079063536
googlenet,79,1.0324534649440549,0.8699065723599934
googlenet,80,1.0427084443652588,0.8765357936524
googlenet,81,0.999981346406465,0.8998584457674994
googlenet,82,1.0256806763003616,0.8538267602634455
googlenet,83,1.050090019104708,0.8711432967683976
googlenet,84,0.9995418643922657,0.8819732203140374
googlenet,85,0.9745584136039126,0.8882982768625532
googlenet,86,0.987217420116696,0.8615104182822156
googlenet,87,0.9549592698871442,0.8307266374135052
googlenet,88,0.9520344853544983,0.8664616783985883
googlenet,89,0.9980398681109144,0.8893247168509656
googlenet,90,0.9421747590721876,0.8713284048735572
googlenet,91,0.9808229097986394,0.8997994896546819
googlenet,92,0.9304787662549818,0.914251650915013
googlenet,93,0.9585790941884923,0.8901451963592203
googlenet,94,0.9351537195994857,0.9063465385631588
googlenet,95,0.9545634231463848,0.8797480067930932
googlenet,96,0.9741625505419779,0.9118001666979153
googlenet,97,0.9345364628137236,0.9113782807544873
googlenet,98,0.8901664076150542,0.8865317540550625
googlenet,99,0.9282002577735662,0.8650705198660552
googlenet,100,0.9386458048918279,0.8496793569800075
googlenet,101,0.9136047980897533,0.8965869182057483
googlenet,102,0.8873499949677287,0.8625276777032235
googlenet,103,0.854924030053745,0.8929624874130061
googlenet,104,0.9315495475209953,0.8889509029168811
googlenet,105,0.8715645852796419,0.9005618838323804
googlenet,106,0.8632762245159816,0.8928902946689926
googlenet,107,0.8461177653944247,0.8239706086234666
googlenet,108,0.8650698095236526,0.8973616079650448
googlenet,109,0.8543655479054975,0.9080345015398718
googlenet,110,0.8552115865869603,0.9091125917458217
googlenet,111,0.8565110021391018,0.8941395562054202
googlenet,112,0.8706406341962274,0.9163625937771526
googlenet,113,0.9028210494716723,0.9132853354635861
googlenet,114,0.8026612122757731,0.9056858026501354
googlenet,115,0.8156526216695622,0.9028395110572641
googlenet,116,0.8228477804019454,0.9101089152166864
googlenet,117,0.8239916653627366,0.9106572298471644
googlenet,118,0.8397549711464397,0.8982687007566452
googlenet,119,0.8191256607973676,0.8746521728638281
googlenet,120,0.7754136338308724,0.901005538146109
googlenet,121,0.7718842450902316,0.9153307078513885
googlenet,122,0.8278320233266805,0.9124509621881834
googlenet,123,0.8095253611071118,0.9202018889018548
googlenet,124,0.7812252574576687,0.902391252581638
googlenet,125,0.7895448697490485,0.8785212888791347
googlenet,126,0.7519096292833942,0.9102131882056705
googlenet,127,0.7646700133748163,0.9095264761322662
googlenet,128,0.7434230243340044,0.903161469667859
googlenet,129,0.7424346332958438,0.9121675394946166
googlenet,130,0.7240385152893849,0.8931721325612999
googlenet,131,0.7410683849752309,0.9107370325677133
googlenet,132,0.7255257293312339,0.9148249599353339
googlenet,133,0.7428460236193907,0.8813771591983538
googlenet,134,0.7389070890637157,0.8987284389524659
googlenet,135,0.7491203739933571,0.8923511201005726
googlenet,136,0.7545367009101932,0.927301187794994
googlenet,137,0.6888917303487964,0.8867133696693703
googlenet,138,0.6680482375032221,0.9098442270563823
googlenet,139,0.6656475395719162,0.9085186008271441
googlenet,140,0.7199277240059488,0.9185782240513977
googlenet,141,0.7147566200884461,0.8961891841610534
googlenet,142,0.7162019726163085,0.9193934837313182
googlenet,143,0.6943981777629461,0.929626961615998
googlenet,144,0.6624213419000835,0.9098545208954528
googlenet,145,0.6773868380754791,0.9065776043656868
googlenet,146,0.6838481532650201,0.9172171578676149
googlenet,147,0.6887689260867019,0.9264968013478102
googlenet,148,0.6220373621320552,0.9100480243204335
googlenet,149,0.6218757668220235,0.9127267257447628
googlenet,150,0.6132795254197713,0.9075679118158454
googlenet,151,0.6365791430519343,0.8985575675868361
googlenet,152,0.6444621266588227,0.9037268169041848
googlenet,153,0.6504845202184845,0.9022586599407662
googlenet,154,0.664869165319873,0.9058420379597593
googlenet,155,0.5864516491625363,0.9267668776742827
googlenet,156,0.5906573490153175,0.9114916082274565
googlenet,157,0.657743129820818,0.9119025739444869
googlenet,158,0.6356669873610337,0.8957551685096382
googlenet,159,0.5464955488505208,0.8856452173109123
googlenet,160,0.5562926655224063,0.9124900841591822
googlenet,161,0.622412409871565,0.89714202689173
googlenet,162,0.5986713109890716,0.8789175208947312
googlenet,163,0.6301887255382193,0.9098827570419229
googlenet,164,0.604571644230257,0.8954875890083066
googlenet,165,0.552852197277244,0.9030052805742095
googlenet,166,0.5571127359196993,0.900517293425062
googlenet,167,0.5778302275659954,0.9109392477696551
googlenet,168,0.5162283250448644,0.9108029137211819
googlenet,169,0.5774270765959714,0.9036426409261898
googlenet,170,0.5399171268192218,0.9247305948639174
googlenet,171,0.5567394674040008,0.9001187123073981
googlenet,172,0.5534299586161486,0.9033388541609011
googlenet,173,0.5176649966487263,0.9088570944691939
googlenet,174,0.522697594039259,0.907343089237974
googlenet,175,0.5545985754781523,0.9095696011804317
googlenet,176,0.5340720346810878,0.8965775703196778
googlenet,177,0.5834706469525475,0.911507540408722
googlenet,178,0.5060822705595571,0.9194219490675601
googlenet,179,0.47058446196652726,0.924788336590907
googlenet,180,0.5463285583494943,0.9247584079325561
googlenet,181,0.5066275191105749,0.919379843977645
googlenet,182,0.49907721354389073,0.9207680768652068
googlenet,183,0.4720669616692316,0.9117540246468165
googlenet,184,0.5376996131944138,0.8963938353469942
googlenet,185,0.47055771134443247,0.9018162209265929
googlenet,186,0.5426183466960207,0.9268145072149846
googlenet,187,0.48139196875155765,0.8843802988210946
googlenet,188,0.4747617242383727,0.9198485859585593
googlenet,189,0.47612150939152237,0.9249519253885682
googlenet,190,0.47028585998802047,0.9113545884309157
googlenet,191,0.483979339514768,0.9120370553345225
googlenet,192,0.4757609549995211,0.9266238488688643
googlenet,193,0.43882666084245836,0.9174409899077688
googlenet,194,0.45594280850326485,0.9153446962795899
googlenet,195,0.4280152128171288,0.9228848218915656
googlenet,196,0.4255523642814922,0.9047914958802444
googlenet,197,0.47756230119341675,0.8938334647079478
googlenet,198,0.4590080320763214,0.9141952350846185
googlenet,199,0.4764183652559149,0.8935440409113905
googlenet,200,0.47383703156604695,0.9150570452007832
