variant,variant_name,epoch,train_loss,val_auc
ab001,casgnet_only_skunit,1,1.8371612200259586,0.0
ab001,casgnet_only_skunit,2,1.6070663530662639,0.7195514241714739
ab001,casgnet_only_skunit,3,1.55738708567418,0.7037250925134576
ab001,casgnet_only_skunit,4,1.5552726713682112,0.6814331261921217
ab001,casgnet_only_skunit,5,1.417547411021335,0.8250771596926498
ab001,casgnet_only_skunit,6,1.338769303156182,0.8287610064137138
ab001,casgnet_only_skunit,7,1.3003138034852768,0.8650836276110704
ab001,casgnet_only_skunit,8,1.1870242028673539,0.9076728447609373
ab001,casgnet_only_skunit,9,1.073772315955996,0.8913883227711689
ab001,casgnet_only_skunit,10,1.013390410938654,0.9045145679574186
ab001,casgnet_only_skunit,11,1.0140828600263423,0.8961615623536138
ab001,casgnet_only_skunit,12,1.004436554178254,0.8970894764756595
ab001,casgnet_only_skunit,13,0.9637795590376538,0.9013607603296574
ab001,casgnet_only_skunit,14,0.8935057852322863,0.897264535199092
ab001,casgnet_only_skunit,15,0.9296513171046433,0.8834282121712347
ab001,casgnet_only_skunit,16,0.8389913077377439,0.9183621821363731
ab001,casgnet_only_skunit,17,0.8244030837989688,0.9047584761394394
ab001,casgnet_only_skunit,18,0.7812727508556426,0.9191725431973132
ab001,casgnet_only_skunit,19,0.748528518780293,0.8879229296325077
ab001,casgnet_only_skunit,20,0.7101400771388386,0.91987269713747
ab001,casgnet_only_skunit,21,0.6918507258624593,0.9050049176930131
ab001,casgnet_only_skunit,22,0.6688223808320786,0.898771272287925
ab001,casgnet_only_skunit,23,0.6443890598484633,0.9058426796519515
ab001,casgnet_only_skunit,24,0.6216333914723413,0.8942334345565321
ab001,casgnet_only_skunit,25,0.5725062637981948,0.925389204502336
ab001,casgnet_only_skunit,26,0.6267706796401085,0.9010454199389752
ab001,casgnet_only_skunit,27,0.5544428126515756,0.9232822600604583
ab001,casgnet_only_skunit,28,0.5307936221540909,0.916359091341951
ab001,casgnet_only_skunit,29,0.5032326793713794,0.9061008871269083
ab001,casgnet_only_skunit,30,0.5047568600125998,0.9097007562973748
ab001,casgnet_only_skunit,31,0.4917058271723288,0.917678037274048
ab001,casgnet_only_skunit,32,0.426652683423713,0.9189983015551023
ab001,casgnet_only_skunit,33,0.37889437023348055,0.9296944595525797
ab001,casgnet_only_skunit,34,0.4105494052567154,0.9375745587625159
ab001,casgnet_only_skunit,35,0.4429116459030869,0.908829210630363
ab001,casgnet_only_skunit,36,0.4136191372848391,0.9154438722687619
ab001,casgnet_only_skunit,37,0.4316731985429228,0.9114388522952711
ab001,casgnet_only_skunit,38,0.3769101957791677,0.9246554598545593
ab001,casgnet_only_skunit,39,0.4694659763855008,0.9195942808155327
ab001,casgnet_only_skunit,40,0.44562954415170647,0.9316327320500892
ab001,casgnet_only_skunit,41,0.380003423936692,0.951498163741535
ab001,casgnet_only_skunit,42,0.3341555210735887,0.9412227623822028
ab001,casgnet_only_skunit,43,0.32354156570497844,0.9390949511599456
ab001,casgnet_only_skunit,44,0.2999843049106897,0.924993415083364
ab001,casgnet_only_skunit,45,0.3645249650834984,0.9197153212993212
ab001,casgnet_only_skunit,46,0.2641916858128961,0.8965735728439539
ab001,casgnet_only_skunit,47,0.30935786662688447,0.9329634926854053
ab001,casgnet_only_skunit,48,0.3107427898951693,0.9086049356981091
ab001,casgnet_only_skunit,49,0.24587184266244547,0.9303143705568344
ab001,casgnet_only_skunit,50,0.23528477549552917,0.9028890872271648
ab001,casgnet_only_skunit,51,0.25074815796856714,0.9052311697603628
ab001,casgnet_only_skunit,52,0.2274368168253663,0.9084345867821838
ab001,casgnet_only_skunit,53,0.19241644907630395,0.9105842760274446
ab001,casgnet_only_skunit,54,0.2620744681653125,0.93504402869942
ab001,casgnet_only_skunit,55,0.22568671651571018,0.923536438356938
ab001,casgnet_only_skunit,56,0.24539504253245953,0.9281977457618681
ab001,casgnet_only_skunit,57,0.22720060040062098,0.9364367725154649
ab001,casgnet_only_skunit,58,0.21895354608718678,0.9375655770684094
ab001,casgnet_only_skunit,59,0.22498834798218115,0.9486063424269152
ab001,casgnet_only_skunit,60,0.17985956645845935,0.9308381968336997
ab001,casgnet_only_skunit,61,0.16351664641510305,0.9356826743435026
ab001,casgnet_only_skunit,62,0.207853349363847,0.9362750729137409
ab001,casgnet_only_skunit,63,0.1593472740924114,0.9422796649976634
ab001,casgnet_only_skunit,64,0.18086061507139908,0.9138763537071727
ab001,casgnet_only_skunit,65,0.15333221335103342,0.934589897540539
ab001,casgnet_only_skunit,66,0.1787480454087545,0.9177088171121428
ab001,casgnet_only_skunit,67,0.2270224053587931,0.9232603669645202
ab001,casgnet_only_skunit,68,0.16454749138277605,0.9303492660818778
ab001,casgnet_only_skunit,69,0.20838389142143424,0.9365682689211349
ab001,casgnet_only_skunit,70,0.21132087889065646,0.9454808008462711
ab001,casgnet_only_skunit,71,0.16649460800630192,0.9300956559595889
ab001,casgnet_only_skunit,72,0.135824790397441,0.9447677659705968
ab001,casgnet_only_skunit,73,0.16809927218282467,0.919898172733583
ab001,casgnet_only_skunit,74,0.1884959323783332,0.9368157422422579
ab001,casgnet_only_skunit,75,0.11972827791035247,0.9392799772138444
ab001,casgnet_only_skunit,76,0.13739863509004452,0.9402586200649703
ab001,casgnet_only_skunit,77,0.1806407545314623,0.9276388287742435
ab001,casgnet_only_skunit,78,0.14440898249426853,0.9451098163976498
ab001,casgnet_only_skunit,79,0.1703387560239747,0.9420703184703492
ab001,casgnet_only_skunit,80,0.1596055893256667,0.9418579400378045
ab001,casgnet_only_skunit,81,0.122584568289422,0.9206597262009881
ab001,casgnet_only_skunit,82,0.13666728479547294,0.9265863141173626
ab001,casgnet_only_skunit,83,0.1312403513794929,0.9345212296567695
ab001,casgnet_only_skunit,84,0.14857443334901002,0.9248076319327875
ab001,casgnet_only_skunit,85,0.1496906135999682,0.9219368238628289
ab001,casgnet_only_skunit,86,0.1523787608084834,0.9075890222128418
ab001,casgnet_only_skunit,87,0.1259422379178506,0.9248199382585598
ab001,casgnet_only_skunit,88,0.13415678971153835,0.9191135705393901
ab001,casgnet_only_skunit,89,0.11720537650426996,0.9262777797731395
ab001,casgnet_only_skunit,90,0.11850633261898315,0.9330471143013044
ab001,casgnet_only_skunit,91,0.10697810930414496,0.937238597680429
ab001,casgnet_only_skunit,92,0.10052524158333409,0.9272647068799298
ab001,casgnet_only_skunit,93,0.13837969351663232,0.9418694454647396
ab001,casgnet_only_skunit,94,0.12241863828732108,0.939232853087403
ab001,casgnet_only_skunit,95,0.1251170584039967,0.9250308692587426
ab001,casgnet_only_skunit,96,0.15940523363281361,0.9228491792565464
ab001,casgnet_only_skunit,97,0.2114945133143656,0.9177675818924105
ab001,casgnet_only_skunit,98,0.18669083121314697,0.9302351067137227
ab001,casgnet_only_skunit,99,0.14299063535521775,0.9145724721150776
ab001,casgnet_only_skunit,100,0.13481991963665504,0.9368048354680941
ab001,casgnet_only_skunit,101,0.13918680418844462,0.9317518797553185
ab001,casgnet_only_skunit,102,0.1281665791145136,0.9302151286674789
ab001,casgnet_only_skunit,103,0.12352903644061132,0.925906354010866
