variant,variant_name,epoch,train_loss,val_auc
ab000,starnet_baseline,1,1.9140547306891373,0.0
ab000,starnet_baseline,2,1.7601369170716934,0.7129806000504502
ab000,starnet_baseline,3,1.6835113438823686,0.7137577244631045
ab000,starnet_baseline,4,1.565010996002915,0.6564006783082643
ab000,starnet_baseline,5,1.4650656821788148,0.7851704694985984
ab000,starnet_baseline,6,1.371279042218649,0.8588177729225396
ab000,starnet_baseline,7,1.2878158707958078,0.8607831233504017
ab000,starnet_baseline,8,1.1482925324445754,0.8374598663343349
ab000,starnet_baseline,9,1.1245744474259158,0.8164114301787206
ab000,starnet_baseline,10,1.1364956234275072,0.821662521479998
ab000,starnet_baseline,11,1.0239604822257746,0.8784365399542992
ab000,starnet_baseline,12,1.006033816656819,0.8997136545334726
ab000,starnet_baseline,13,0.9634226262928924,0.9105971428873232
ab000,starnet_baseline,14,0.9412950622445856,0.8836661201528964
ab000,starnet_baseline,15,0.8646548223581763,0.9047770286702281
ab000,starnet_baseline,16,0.8576455919388839,0.8738169732920155
ab000,starnet_baseline,17,0.8554131293037976,0.9102292378338882
ab000,starnet_baseline,18,0.7817940742172867,0.9192276432254918
ab000,starnet_baseline,19,0.741765425561852,0.9275780450050924
ab000,starnet_baseline,20,0.777543778370603,0.9240608098975017
ab000,starnet_baseline,21,0.7505717286873784,0.9275646236319403
ab000,starnet_baseline,22,0.6789053081747131,0.9097513167435654
ab000,starnet_baseline,23,0.6657317540326366,0.9163106478271298
ab000,starnet_baseline,24,0.6593358613038379,0.9041174379828594
ab000,starnet_baseline,25,0.6258738019354237,0.9211008515418181
ab000,starnet_baseline,26,0.6179056045373472,0.9337295280921076
ab000,starnet_baseline,27,0.5500650899833016,0.9240974525730908
ab000,starnet_baseline,28,0.5773833998005985,0.9398571400744044
ab000,starnet_baseline,29,0.5769515841372482,0.9235287408700553
ab000,starnet_baseline,30,0.5187820107715408,0.9222101468199417
ab000,starnet_baseline,31,0.5225741867564699,0.9102941468794591
ab000,starnet_baseline,32,0.5439061986235284,0.9334146234435009
ab000,starnet_baseline,33,0.4575539285224942,0.9281311490602804
ab000,starnet_baseline,34,0.49259262676693416,0.9261327025946142
ab000,starnet_baseline,35,0.4572629049258583,0.9372564161042355
ab000,starnet_baseline,36,0.3968822611686835,0.9300679079388627
ab000,starnet_baseline,37,0.44401811978210154,0.894369972174215
ab000,starnet_baseline,38,0.46066529471854106,0.9150902881628069
ab000,starnet_baseline,39,0.4254128876511812,0.9397222082541689
ab000,starnet_baseline,40,0.4268723710814201,0.9323093496112005
ab000,starnet_baseline,41,0.4302511184472946,0.9062484421628912
ab000,starnet_baseline,42,0.3838914165450811,0.9366856941102627
ab000,starnet_baseline,43,0.3946381286056252,0.9211073697349444
ab000,starnet_baseline,44,0.34032073102900434,0.9118046270399957
ab000,starnet_baseline,45,0.34375361111397046,0.9246048399176585
ab000,starnet_baseline,46,0.30814616312020077,0.9410385211494708
ab000,starnet_baseline,47,0.2958305229323908,0.9395094809014612
ab000,starnet_baseline,48,0.3044978043174571,0.935424546772814
ab000,starnet_baseline,49,0.4014351902882354,0.9309997065425603
ab000,starnet_baseline,50,0.34171098851754955,0.929569710264183
ab000,starnet_baseline,51,0.3380034900617542,0.9254686754049845
ab000,starnet_baseline,52,0.29676697650346884,0.9351153357537821
ab000,starnet_baseline,53,0.3004351769842486,0.919592513329656
ab000,starnet_baseline,54,0.28837385115778774,0.9404834304847005
ab000,starnet_baseline,55,0.2661909679595754,0.9440920261132961
ab000,starnet_baseline,56,0.2655945881140678,0.9375158913294053
ab000,starnet_baseline,57,0.2715321538567687,0.9316157293324905
ab000,starnet_baseline,58,0.26452296048366836,0.9280884166907324
ab000,starnet_baseline,59,0.2581215858531372,0.9369604329197554
ab000,starnet_baseline,60,0.31531757402118066,0.9340087269461738
ab000,starnet_baseline,61,0.22657407369055707,0.9343454135266764
ab000,starnet_baseline,62,0.2097845245040369,0.9425227743914016
ab000,starnet_baseline,63,0.20291803442436046,0.9507871981806549
ab000,starnet_baseline,64,0.26606258733784477,0.9261036031619524
ab000,starnet_baseline,65,0.22875007685044707,0.9176720924612022
ab000,starnet_baseline,66,0.21493797259465922,0.9232810080291945
ab000,starnet_baseline,67,0.17898623992220483,0.9303241345681813
ab000,starnet_baseline,68,0.14904972152341836,0.9407587321204548
ab000,starnet_baseline,69,0.18784618303539238,0.9258685937395524
ab000,starnet_baseline,70,0.19603709874739836,0.9302153706904542
ab000,starnet_baseline,71,0.22550077136017302,0.926606426822264
ab000,starnet_baseline,72,0.1832831735993467,0.9484395237400137
ab000,starnet_baseline,73,0.14546472423758236,0.9241783896789375
ab000,starnet_baseline,74,0.1856373939640703,0.9337865222202965
ab000,starnet_baseline,75,0.15483417262214227,0.9283719277493194
ab000,starnet_baseline,76,0.14584772071303448,0.9307150700932716
ab000,starnet_baseline,77,0.1743918540825746,0.9484882322422731
ab000,starnet_baseline,78,0.21270157003143872,0.9260580119249467
ab000,starnet_baseline,79,0.165295126552461,0.9177159103295337
ab000,starnet_baseline,80,0.18281522450746185,0.9401152921980561
ab000,starnet_baseline,81,0.19926823041119823,0.9300509189590006
ab000,starnet_baseline,82,0.1477124005628006,0.9327096141047725
ab000,starnet_baseline,83,0.14047258607009638,0.9437622456777424
ab000,starnet_baseline,84,0.15452611884967266,0.9360022015944943
ab000,starnet_baseline,85,0.16720482022181352,0.9309492862081923
ab000,starnet_baseline,86,0.23205844702062042,0.9289502289466284
ab000,starnet_baseline,87,0.16714244246015503,0.925582671978329
