model,checkpoint,split,n_samples,class_counts,auc,sensitivity,specificity,npv,ppv,acc
lsnet_b,lsnet_b_ce_only,val,207,"{""0"": 59, ""1"": 10, ""2"": 30, ""3"": 68, ""4"": 12, ""5"": 19, ""6"": 9}",0.922(0.898-0.945),0.654(0.578-0.732),0.935(0.921-0.948),0.937(0.924-0.951),0.712(0.631-0.796),0.905(0.885-0.924)
